data,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ano,mes,dia_semana,trimestre,amplitude,dia_chuvoso,T2M_mm30
2021-09-25,18.5,22.21,14.79,0.0,69.9,5.82,2021,9,5,3,7.420000000000002,0,20.668333333333333
2021-09-26,18.44,21.83,15.05,0.0,77.5,4.38,2021,9,6,3,6.779999999999998,0,20.716
2021-09-27,19.3,22.31,16.3,0.0,70.2,5.08,2021,9,0,3,6.009999999999998,0,20.844666666666665
2021-09-28,19.42,23.72,15.11,0.0,79.9,1.76,2021,9,1,3,8.61,0,21.073
2021-09-29,19.12,23.89,14.35,0.0,76.7,2.78,2021,9,2,3,9.540000000000001,0,21.113999999999997
2021-09-30,21.67,25.19,18.14,0.0,76.4,3.19,2021,9,3,3,7.050000000000001,0,21.11766666666667
2021-10-01,20.91,25.78,16.05,0.0,86.0,2.72,2021,10,4,4,9.73,0,21.115333333333336
2021-10-02,24.59,29.26,19.92,0.0,77.6,2.24,2021,10,5,4,9.34,0,20.977333333333334
2021-10-03,22.16,24.99,19.33,0.0,78.8,3.29,2021,10,6,4,5.66,0,20.936333333333334
2021-10-04,20.09,23.7,16.48,0.0,80.8,2.9,2021,10,0,4,7.219999999999999,0,21.111333333333334
2021-10-05,21.92,26.64,17.19,0.0,78.3,7.02,2021,10,1,4,9.45,0,21.229666666666667
2021-10-06,22.87,27.19,18.54,0.0,71.0,7.48,2021,10,2,4,8.650000000000002,0,21.272333333333336
2021-10-07,23.19,25.82,20.56,0.0,71.3,2.97,2021,10,3,4,5.260000000000002,0,21.211333333333336
2021-10-08,23.32,26.76,19.87,0.0,77.8,3.4,2021,10,4,4,6.890000000000001,0,21.313
2021-10-09,19.84,24.27,15.41,0.0,71.7,3.52,2021,10,5,4,8.86,0,21.412333333333333
2021-10-10,22.75,25.82,19.68,0.0,80.9,1.42,2021,10,6,4,6.140000000000001,0,21.332
2021-10-11,23.9,27.91,19.89,0.0,83.1,3.86,2021,10,0,4,8.02,0,21.358
2021-10-12,23.92,28.34,19.51,0.0,77.4,4.62,2021,10,1,4,8.829999999999998,0,21.511333333333333
2021-10-13,19.69,24.52,14.85,0.0,78.2,2.56,2021,10,2,4,9.67,0,21.591
2021-10-14,18.81,23.3,14.32,0.0,75.9,2.3,2021,10,3,4,8.98,0,21.563
2021-10-15,22.1,26.01,18.18,0.0,73.8,2.8,2021,10,4,4,7.830000000000002,0,21.564
2021-10-16,20.16,25.09,15.23,0.0,77.4,3.45,2021,10,5,4,9.86,0,21.58566666666667
2021-10-17,21.61,24.95,18.26,0.0,75.6,5.9,2021,10,6,4,6.689999999999998,0,21.722
2021-10-18,22.04,25.62,18.45,0.0,70.8,4.05,2021,10,0,4,7.170000000000002,0,21.642
2021-10-19,23.04,25.95,20.13,0.0,79.6,4.48,2021,10,1,4,5.82,0,21.621
2021-10-20,21.03,24.91,17.15,2.83,76.5,2.73,2021,10,2,4,7.760000000000002,1,21.778666666666666
2021-10-21,19.31,22.7,15.93,0.0,78.4,4.2,2021,10,3,4,6.77,0,21.790666666666667
2021-10-22,23.34,26.59,20.09,12.42,83.2,9.5,2021,10,4,4,6.5,1,21.639000000000003
2021-10-23,22.11,25.13,19.09,0.0,74.0,4.28,2021,10,5,4,6.039999999999999,0,21.587
2021-10-24,20.81,23.57,18.04,0.0,78.8,3.41,2021,10,6,4,5.530000000000001,0,21.5
2021-10-25,19.28,23.38,15.18,2.71,76.0,2.62,2021,10,0,4,8.2,1,21.682000000000002
2021-10-26,23.04,25.61,20.46,0.0,70.4,4.03,2021,10,1,4,5.149999999999999,0,21.723666666666666
2021-10-27,21.69,25.3,18.09,0.0,76.7,3.92,2021,10,2,4,7.210000000000001,0,21.64966666666667
2021-10-28,18.58,22.84,14.32,8.92,75.5,4.15,2021,10,3,4,8.52,1,21.475666666666665
2021-10-29,19.15,23.81,14.5,0.0,69.3,4.07,2021,10,4,4,9.309999999999999,0,21.64966666666667
2021-10-30,22.32,27.18,17.46,0.0,86.4,3.3,2021,10,5,4,9.719999999999999,0,21.74
2021-10-31,25.0,28.17,21.83,0.0,85.4,3.03,2021,10,6,4,6.340000000000003,0,21.663
2021-11-01,22.19,25.93,18.45,0.0,78.6,4.62,2021,11,0,4,7.48,0,21.659
2021-11-02,21.53,26.4,16.67,0.0,80.5,5.1,2021,11,1,4,9.729999999999997,0,21.61133333333333
2021-11-03,24.82,28.52,21.12,0.0,79.5,13.24,2021,11,2,4,7.399999999999999,0,21.698333333333334
2021-11-04,22.28,27.04,17.53,0.0,75.9,4.04,2021,11,3,4,9.509999999999998,0,21.678
2021-11-05,18.32,22.29,14.34,27.51,86.3,4.85,2021,11,4,4,7.949999999999999,1,21.764
2021-11-06,21.63,25.75,17.5,3.09,71.9,4.11,2021,11,5,4,8.25,1,21.823333333333334
2021-11-07,20.71,23.38,18.05,0.0,82.3,1.33,2021,11,6,4,5.329999999999998,0,21.877
2021-11-08,25.3,28.34,22.26,0.0,73.2,9.13,2021,11,0,4,6.079999999999998,0,21.936999999999998
2021-11-09,24.0,27.71,20.28,0.0,76.8,2.11,2021,11,1,4,7.43,0,22.024333333333335
2021-11-10,21.68,25.97,17.4,0.0,75.4,7.95,2021,11,2,4,8.57,0,22.23866666666667
2021-11-11,18.7,21.45,15.95,0.0,76.9,6.76,2021,11,3,4,5.5,0,22.36133333333333
2021-11-12,24.91,28.56,21.26,0.0,78.4,3.95,2021,11,4,4,7.299999999999997,0,22.445
2021-11-13,21.52,25.62,17.43,12.32,73.6,6.71,2021,11,5,4,8.190000000000001,1,22.590666666666667
2021-11-14,19.79,23.92,15.66,22.38,72.4,2.73,2021,11,6,4,8.260000000000002,1,22.701666666666664
2021-11-15,20.04,23.1,16.98,0.0,85.7,2.88,2021,11,0,4,6.120000000000001,0,22.840666666666664
2021-11-16,20.18,24.77,15.59,0.0,72.9,1.52,2021,11,1,4,9.18,0,22.784333333333333
2021-11-17,24.65,27.24,22.05,0.0,69.0,4.16,2021,11,2,4,5.189999999999998,0,22.712
2021-11-18,22.43,25.78,19.07,34.9,68.7,3.32,2021,11,3,4,6.710000000000001,1,22.820333333333334
2021-11-19,23.61,27.61,19.61,0.0,78.7,3.07,2021,11,4,4,8.0,0,22.755666666666666
2021-11-20,21.09,25.02,17.17,0.0,77.4,4.56,2021,11,5,4,7.849999999999998,0,22.840666666666667
2021-11-21,24.95,27.77,22.14,19.09,78.5,4.87,2021,11,6,4,5.629999999999999,1,22.959666666666667
2021-11-22,23.91,28.5,19.32,0.0,79.7,6.56,2021,11,0,4,9.18,0,23.103666666666665
2021-11-23,23.43,26.52,20.33,0.0,78.4,2.6,2021,11,1,4,6.190000000000001,0,23.27566666666667
2021-11-24,25.71,29.1,22.33,0.0,80.8,6.77,2021,11,2,4,6.770000000000003,0,23.243999999999996
2021-11-25,26.72,29.87,23.57,13.35,77.4,4.58,2021,11,3,4,6.300000000000001,1,23.247666666666664
2021-11-26,24.2,27.58,20.82,0.0,74.1,2.76,2021,11,4,4,6.759999999999998,0,23.296333333333333
2021-11-27,22.95,25.86,20.03,17.22,81.8,2.61,2021,11,5,4,5.829999999999998,1,23.519
2021-11-28,22.48,26.63,18.32,0.0,81.4,2.23,2021,11,6,4,8.309999999999999,0,23.464
2021-11-29,26.49,30.26,22.72,0.0,81.4,5.38,2021,11,0,4,7.540000000000003,0,23.625999999999998
2021-11-30,23.31,27.06,19.56,0.0,76.6,5.08,2021,11,1,4,7.5,0,23.852999999999998
2021-12-01,20.02,24.39,15.66,29.04,76.2,3.99,2021,12,2,4,8.73,1,23.984666666666666
2021-12-02,24.78,28.26,21.29,25.08,76.9,8.02,2021,12,3,4,6.970000000000002,1,24.092333333333332
2021-12-03,22.88,25.56,20.19,33.56,84.0,2.02,2021,12,4,4,5.369999999999997,1,24.07833333333333
2021-12-04,24.83,29.59,20.07,0.0,76.9,4.75,2021,12,5,4,9.52,0,24.047
2021-12-05,21.89,25.18,18.61,13.69,75.3,2.54,2021,12,6,4,6.57,1,24.051
2021-12-06,25.95,30.88,21.02,0.0,77.7,3.91,2021,12,0,4,9.86,0,24.142333333333333
2021-12-07,25.87,30.1,21.64,0.0,84.2,4.14,2021,12,1,4,8.46,0,24.055
2021-12-08,24.35,28.07,20.63,0.0,82.6,2.93,2021,12,2,4,7.440000000000001,0,24.019333333333336
2021-12-09,24.11,28.17,20.05,22.56,79.3,1.48,2021,12,3,4,8.120000000000001,1,24.067
2021-12-10,23.14,27.36,18.91,0.0,78.5,2.0,2021,12,4,4,8.45,0,23.954333333333334
2021-12-11,25.38,29.67,21.09,0.0,84.3,10.65,2021,12,5,4,8.580000000000002,0,23.853333333333335
2021-12-12,23.26,27.31,19.21,0.0,72.0,3.51,2021,12,6,4,8.099999999999998,0,23.794333333333334
2021-12-13,26.38,31.06,21.7,0.0,85.1,4.22,2021,12,0,4,9.36,0,23.827999999999996
2021-12-14,26.6,30.42,22.78,0.0,87.2,4.55,2021,12,1,4,7.640000000000001,0,23.846333333333334
2021-12-15,23.99,28.03,19.95,0.0,83.9,3.87,2021,12,2,4,8.080000000000002,0,23.76366666666667
2021-12-16,23.41,26.69,20.13,0.0,79.6,4.68,2021,12,3,4,6.560000000000002,0,23.737000000000002
2021-12-17,24.23,27.77,20.7,0.0,82.8,2.14,2021,12,4,4,7.07,0,23.909666666666666
2021-12-18,21.49,24.12,18.87,56.79,81.9,7.97,2021,12,5,4,5.25,1,23.909
2021-12-19,23.73,26.82,20.64,0.0,79.7,4.05,2021,12,6,4,6.18,0,23.926333333333336
2021-12-20,23.83,28.65,19.0,31.3,82.0,3.2,2021,12,0,4,9.649999999999999,1,23.892333333333333
2021-12-21,22.33,26.19,18.48,0.0,83.8,3.97,2021,12,1,4,7.710000000000001,0,23.90666666666667
2021-12-22,22.84,26.85,18.83,27.75,79.6,1.34,2021,12,2,4,8.020000000000003,1,23.854666666666667
2021-12-23,24.86,28.12,21.6,0.0,78.1,4.55,2021,12,3,4,6.52,0,23.885666666666665
2021-12-24,22.33,25.89,18.77,0.0,77.6,5.63,2021,12,4,4,7.120000000000001,0,23.728
2021-12-25,23.69,27.73,19.66,26.11,84.8,6.86,2021,12,5,4,8.07,1,23.708000000000002
2021-12-26,22.43,25.19,19.67,0.0,75.2,9.15,2021,12,6,4,5.52,0,23.683666666666667
2021-12-27,23.96,27.27,20.65,0.0,81.1,3.54,2021,12,0,4,6.620000000000001,0,23.62566666666667
2021-12-28,23.03,27.73,18.33,22.51,72.4,3.23,2021,12,1,4,9.400000000000002,1,23.595333333333333
2021-12-29,24.01,27.89,20.14,17.24,86.2,5.58,2021,12,2,4,7.75,1,23.564000000000004
2021-12-30,22.51,25.1,19.91,10.87,78.1,2.89,2021,12,3,4,5.190000000000001,1,23.480666666666668
2021-12-31,25.2,28.35,22.06,32.41,75.1,2.84,2021,12,4,4,6.290000000000003,1,23.48466666666667
2022-01-01,24.76,28.14,21.37,0.0,85.5,7.98,2022,1,5,1,6.77,0,23.551000000000002
2022-01-02,23.4,28.04,18.76,0.0,84.8,1.32,2022,1,6,1,9.279999999999998,0,23.718333333333337
2022-01-03,23.81,26.83,20.8,0.0,76.7,3.21,2022,1,0,1,6.029999999999998,0,23.738
2022-01-04,22.32,26.55,18.09,0.0,82.8,6.14,2022,1,1,1,8.46,0,23.75433333333333
2022-01-05,24.39,28.94,19.84,0.0,79.0,3.46,2022,1,2,1,9.100000000000001,0,23.755
2022-01-06,26.8,29.34,24.27,0.0,85.9,5.03,2022,1,3,1,5.07,0,23.832333333333334
2022-01-07,19.62,23.14,16.09,23.89,76.1,6.05,2022,1,4,1,7.050000000000001,1,23.815
2022-01-08,23.51,26.9,20.11,9.9,82.4,5.9,2022,1,5,1,6.789999999999999,1,23.863999999999997
2022-01-09,22.41,26.53,18.29,75.14,90.6,1.35,2022,1,6,1,8.240000000000002,1,23.922
2022-01-10,23.64,26.93,20.35,0.0,76.8,3.52,2022,1,0,1,6.579999999999998,0,23.98966666666667
2022-01-11,22.35,25.95,18.74,0.0,83.9,5.36,2022,1,1,1,7.210000000000001,0,24.12633333333333
2022-01-12,25.44,29.38,21.49,20.62,80.2,6.9,2022,1,2,1,7.890000000000001,1,24.140333333333334
2022-01-13,24.1,27.94,20.26,52.55,85.2,1.9,2022,1,3,1,7.68,1,24.22566666666667
2022-01-14,24.11,28.23,19.99,0.0,78.2,2.5,2022,1,4,1,8.240000000000002,0,24.315999999999995
2022-01-15,25.4,29.82,20.97,0.0,77.1,2.2,2022,1,5,1,8.850000000000001,0,24.297666666666665
2022-01-16,29.25,32.65,25.85,0.0,83.2,7.27,2022,1,6,1,6.799999999999997,0,24.247666666666667
2022-01-17,22.08,24.99,19.17,0.0,83.4,2.03,2022,1,0,1,5.819999999999997,0,24.183333333333334
2022-01-18,24.22,29.09,19.34,33.83,90.1,4.26,2022,1,1,1,9.75,1,24.159666666666666
2022-01-19,23.85,26.67,21.03,0.0,85.0,2.8,2022,1,2,1,5.640000000000001,0,24.236666666666668
2022-01-20,24.65,27.23,22.07,0.0,77.8,4.41,2022,1,3,1,5.16,0,24.447999999999997
2022-01-21,22.32,27.13,17.52,0.0,82.2,5.74,2022,1,4,1,9.61,0,24.529
2022-01-22,26.33,29.36,23.31,0.0,80.7,1.61,2022,1,5,1,6.050000000000001,0,24.413
2022-01-23,24.07,28.55,19.58,0.0,87.9,1.83,2022,1,6,1,8.970000000000002,0,24.575333333333333
2022-01-24,25.72,29.01,22.43,12.53,79.3,5.85,2022,1,0,1,6.580000000000002,1,24.622666666666667
2022-01-25,26.53,31.34,21.72,0.0,87.2,2.39,2022,1,1,1,9.620000000000001,0,24.671333333333337
2022-01-26,24.38,28.98,19.78,0.0,82.1,1.79,2022,1,2,1,9.2,0,24.624666666666663
2022-01-27,25.59,30.02,21.16,0.0,78.7,10.66,2022,1,3,1,8.86,0,24.652
2022-01-28,26.72,31.22,22.22,0.0,82.0,2.66,2022,1,4,1,9.0,0,24.544666666666668
2022-01-29,21.96,25.03,18.89,0.0,79.8,6.37,2022,1,5,1,6.140000000000001,0,24.563
2022-01-30,23.7,28.19,19.22,21.32,80.4,5.77,2022,1,6,1,8.970000000000002,1,24.607999999999997
2022-01-31,22.83,27.1,18.56,24.59,85.9,4.91,2022,1,0,1,8.540000000000003,1,24.574333333333335
2022-02-01,22.69,26.4,18.99,0.0,79.1,1.69,2022,2,1,1,7.41,0,24.50733333333333
2022-02-02,26.12,29.05,23.2,0.0,81.9,2.89,2022,2,2,1,5.850000000000001,0,24.606
2022-02-03,28.66,32.25,25.07,0.0,75.8,5.67,2022,2,3,1,7.18,0,24.542333333333332
2022-02-04,26.82,29.95,23.7,0.0,74.8,6.56,2022,2,4,1,6.25,0,24.546333333333333
2022-02-05,23.32,26.36,20.29,16.83,83.6,3.78,2022,2,5,1,6.07,1,24.485333333333337
2022-02-06,24.49,28.46,20.53,0.0,86.4,5.7,2022,2,6,1,7.93,0,24.627666666666663
2022-02-07,24.93,27.91,21.95,0.0,87.0,4.21,2022,2,0,1,5.960000000000001,0,24.625333333333334
2022-02-08,23.87,28.38,19.37,0.0,81.5,3.45,2022,2,1,1,9.009999999999998,0,24.651999999999997
2022-02-09,22.24,26.67,17.81,0.0,78.1,8.56,2022,2,2,1,8.860000000000003,0,24.658333333333335
2022-02-10,23.17,26.1,20.25,0.0,85.2,5.62,2022,2,3,1,5.850000000000001,0,24.547666666666665
2022-02-11,22.22,26.36,18.08,0.0,85.0,2.37,2022,2,4,1,8.280000000000001,0,24.47733333333333
2022-02-12,24.65,28.86,20.45,30.02,82.2,4.68,2022,2,5,1,8.41,1,24.473999999999997
2022-02-13,25.46,29.57,21.34,0.0,79.3,4.58,2022,2,6,1,8.23,0,24.32766666666667
2022-02-14,24.39,27.52,21.26,0.0,84.3,2.18,2022,2,0,1,6.259999999999998,0,24.498333333333335
2022-02-15,27.24,32.14,22.33,16.25,72.7,2.87,2022,2,1,1,9.810000000000002,1,24.452666666666666
2022-02-16,25.04,28.63,21.45,18.35,81.7,7.36,2022,2,2,1,7.18,1,24.490333333333336
2022-02-17,22.31,25.4,19.22,0.0,85.6,2.29,2022,2,3,1,6.18,0,24.503666666666668
2022-02-18,23.97,28.81,19.13,0.0,85.6,2.92,2022,2,4,1,9.68,0,24.450666666666667
2022-02-19,22.82,26.27,19.38,0.0,79.5,1.84,2022,2,5,1,6.890000000000001,0,24.326999999999998
2022-02-20,26.59,29.26,23.93,38.23,81.4,1.81,2022,2,6,1,5.330000000000002,1,24.212333333333333
2022-02-21,26.26,28.9,23.61,0.0,80.7,2.89,2022,2,0,1,5.289999999999999,0,24.224
2022-02-22,24.87,28.32,21.42,0.0,80.7,1.37,2022,2,1,1,6.899999999999999,0,24.113333333333333
2022-02-23,25.91,30.24,21.58,0.0,80.9,5.26,2022,2,2,1,8.66,0,24.153
2022-02-24,23.21,27.18,19.23,0.0,80.7,3.08,2022,2,3,1,7.949999999999999,0,24.16033333333333
2022-02-25,22.27,26.24,18.29,75.91,83.7,1.99,2022,2,4,1,7.949999999999999,1,24.18066666666667
2022-02-26,25.49,29.68,21.29,3.96,78.3,4.45,2022,2,5,1,8.39,1,24.213666666666665
2022-02-27,22.33,26.83,17.84,0.0,76.9,8.8,2022,2,6,1,8.989999999999998,0,24.358666666666668
2022-02-28,27.08,29.8,24.37,34.18,87.2,1.52,2022,2,0,1,5.43,1,24.343
2022-03-01,22.33,25.0,19.66,0.0,80.8,8.42,2022,3,1,1,5.34,0,24.254
2022-03-02,23.96,27.52,20.4,0.0,85.6,1.42,2022,3,2,1,7.120000000000001,0,24.234666666666666
2022-03-03,23.09,25.78,20.4,0.0,81.8,4.8,2022,3,3,1,5.380000000000003,0,24.068
2022-03-04,24.53,28.64,20.42,26.26,84.2,2.07,2022,3,4,1,8.219999999999999,1,23.949666666666666
2022-03-05,24.95,27.96,21.95,8.31,74.8,1.41,2022,3,5,1,6.010000000000002,1,23.996
2022-03-06,23.38,27.39,19.37,0.0,85.0,2.79,2022,3,6,1,8.02,0,24.009
2022-03-07,23.67,26.5,20.84,0.0,86.6,3.0,2022,3,0,1,5.66,0,24.125666666666667
2022-03-08,21.17,25.74,16.61,53.85,81.0,2.96,2022,3,1,1,9.129999999999999,1,24.00566666666667
2022-03-09,26.12,29.78,22.47,0.0,70.0,1.93,2022,3,2,1,7.310000000000002,0,23.89666666666667
2022-03-10,24.09,27.04,21.14,0.0,87.2,10.37,2022,3,3,1,5.899999999999999,0,23.965333333333334
2022-03-11,22.85,25.48,20.23,0.0,76.5,3.95,2022,3,4,1,5.25,0,23.957999999999995
2022-03-12,24.16,26.79,21.53,2.86,80.5,2.65,2022,3,5,1,5.259999999999998,1,23.994666666666667
2022-03-13,26.57,30.19,22.95,0.0,82.4,2.15,2022,3,6,1,7.240000000000002,0,24.035666666666668
2022-03-14,24.18,27.78,20.59,0.0,84.1,7.87,2022,3,0,1,7.190000000000001,0,23.938333333333336
2022-03-15,22.79,26.73,18.85,0.0,79.6,1.74,2022,3,1,1,7.879999999999999,0,23.94066666666667
2022-03-16,23.81,28.44,19.17,0.0,83.8,3.48,2022,3,2,1,9.27,0,23.85
2022-03-17,22.24,26.26,18.23,21.26,85.7,5.08,2022,3,3,1,8.030000000000001,1,23.942333333333334
2022-03-18,21.49,26.14,16.85,0.0,90.8,5.3,2022,3,4,1,9.29,0,23.89333333333333
2022-03-19,23.7,27.54,19.85,0.0,82.2,1.49,2022,3,5,1,7.689999999999998,0,23.839
2022-03-20,24.36,27.73,20.98,0.0,81.8,4.3,2022,3,6,1,6.75,0,23.75633333333333
2022-03-21,26.32,29.19,23.45,0.0,78.7,2.31,2022,3,0,1,5.740000000000002,0,23.659333333333336
2022-03-22,22.99,25.78,20.2,0.0,79.0,2.3,2022,3,1,1,5.580000000000002,0,23.657999999999998
2022-03-23,22.99,26.96,19.02,14.31,75.6,1.92,2022,3,2,1,7.940000000000001,1,23.505999999999997
2022-03-24,26.93,29.95,23.92,0.0,77.0,2.92,2022,3,3,1,6.029999999999998,0,23.593000000000004
2022-03-25,25.69,28.48,22.9,0.0,82.8,2.31,2022,3,4,1,5.580000000000002,0,23.424
2022-03-26,24.31,27.91,20.7,0.0,83.5,2.08,2022,3,5,1,7.210000000000001,0,23.297666666666665
2022-03-27,23.5,28.41,18.59,0.0,83.2,5.49,2022,3,6,1,9.82,0,23.349666666666668
2022-03-28,22.57,25.7,19.43,0.0,74.5,3.87,2022,3,0,1,6.27,0,23.271
2022-03-29,22.4,26.01,18.8,8.14,80.0,4.01,2022,3,1,1,7.210000000000001,1,22.997999999999998
2022-03-30,24.36,26.87,21.86,0.0,82.5,5.79,2022,3,2,1,5.010000000000002,0,22.929666666666666
2022-03-31,25.1,28.88,21.31,0.0,83.9,2.67,2022,3,3,1,7.57,0,22.760333333333335
2022-04-01,22.49,25.45,19.52,0.0,79.8,3.53,2022,4,4,2,5.93,0,22.682666666666666
2022-04-02,21.46,24.75,18.17,0.0,75.6,2.06,2022,4,5,2,6.579999999999998,0,22.520666666666667
2022-04-03,22.05,24.55,19.55,0.0,77.2,3.07,2022,4,6,2,5.0,0,22.473333333333333
2022-04-04,22.04,26.17,17.91,0.0,75.5,6.5,2022,4,0,2,8.260000000000002,0,22.442333333333334
2022-04-05,23.34,26.97,19.71,0.0,79.4,3.05,2022,4,1,2,7.259999999999998,0,22.337666666666667
2022-04-06,19.11,21.66,16.55,0.0,82.7,6.2,2022,4,2,2,5.109999999999999,0,22.101
2022-04-07,23.78,27.64,19.93,0.0,81.1,6.13,2022,4,3,2,7.710000000000001,0,22.005
2022-04-08,21.05,25.24,16.87,0.0,75.7,8.29,2022,4,4,2,8.369999999999997,0,21.888333333333335
2022-04-09,20.3,23.77,16.83,0.0,84.8,1.97,2022,4,5,2,6.940000000000001,0,21.689666666666664
2022-04-10,24.41,28.61,20.21,22.51,81.9,5.42,2022,4,6,2,8.399999999999999,1,21.48966666666667
2022-04-11,21.8,25.65,17.94,0.0,79.5,5.74,2022,4,0,2,7.709999999999997,0,21.297
2022-04-12,18.38,21.59,15.16,0.0,74.0,2.07,2022,4,1,2,6.43,0,21.265333333333334
2022-04-13,22.13,24.79,19.48,0.0,81.7,4.1,2022,4,2,2,5.309999999999999,0,21.219
2022-04-14,17.71,22.39,13.02,0.0,70.5,10.01,2022,4,3,2,9.370000000000001,0,21.201999999999998
2022-04-15,21.48,24.01,18.96,0.0,81.0,4.37,2022,4,4,2,5.050000000000001,0,21.08133333333333
2022-04-16,17.38,21.18,13.58,0.0,81.7,8.25,2022,4,5,2,7.6,0,21.09766666666667
2022-04-17,20.07,22.95,17.18,0.0,86.7,2.22,2022,4,6,2,5.77,0,20.897333333333336
2022-04-18,22.77,26.32,19.22,0.0,81.3,6.62,2022,4,0,2,7.100000000000001,0,20.900333333333332
2022-04-19,21.22,25.23,17.2,0.0,78.3,5.13,2022,4,1,2,8.030000000000001,0,20.898000000000003
2022-04-20,19.22,21.81,16.63,0.0,82.7,5.65,2022,4,2,2,5.18,0,20.731666666666666
2022-04-21,20.11,23.75,16.46,0.0,84.7,4.29,2022,4,3,2,7.289999999999999,0,20.489333333333335
2022-04-22,19.49,23.33,15.65,0.0,76.4,2.17,2022,4,4,2,7.679999999999998,0,20.371333333333332
2022-04-23,20.97,24.01,17.94,0.0,74.3,2.72,2022,4,5,2,6.07,0,20.15733333333333
2022-04-24,19.69,23.54,15.85,0.0,71.6,1.3,2022,4,6,2,7.6899999999999995,0,20.099333333333334
2022-04-25,18.53,22.28,14.79,0.0,87.1,4.6,2022,4,0,2,7.490000000000002,0,20.037
2022-04-26,22.55,27.42,17.68,0.0,77.6,1.58,2022,4,1,2,9.740000000000002,0,19.84333333333333
2022-04-27,21.18,24.49,17.86,0.0,81.2,8.97,2022,4,2,2,6.629999999999999,0,19.68166666666667
2022-04-28,21.89,25.24,18.55,0.0,75.3,2.54,2022,4,3,2,6.689999999999998,0,19.755333333333333
2022-04-29,20.74,23.71,17.77,0.0,75.0,5.49,2022,4,4,2,5.940000000000001,0,19.739333333333335
2022-04-30,25.59,30.5,20.69,0.0,81.7,2.03,2022,4,5,2,9.809999999999999,0,19.722666666666665
2022-05-01,16.48,19.64,13.33,0.0,75.0,3.54,2022,5,6,2,6.3100000000000005,0,19.57633333333333
2022-05-02,21.55,25.86,17.24,0.0,81.9,1.78,2022,5,0,2,8.620000000000001,0,19.642666666666667
2022-05-03,21.98,26.69,17.27,0.0,79.0,6.28,2022,5,1,2,9.420000000000002,0,19.648333333333333
2022-05-04,17.05,20.52,13.58,0.0,75.3,7.89,2022,5,2,2,6.9399999999999995,0,19.483999999999998
2022-05-05,16.07,19.02,13.13,0.0,74.4,2.96,2022,5,3,2,5.889999999999999,0,19.353333333333335
2022-05-06,15.57,20.53,10.62,0.0,84.8,7.84,2022,5,4,2,9.910000000000002,0,19.48933333333333
2022-05-07,17.36,21.15,13.57,0.0,77.6,1.78,2022,5,5,2,7.579999999999998,0,19.447333333333333
2022-05-08,19.31,22.24,16.38,0.0,76.4,4.7,2022,5,6,2,5.859999999999999,0,19.35033333333333
2022-05-09,18.43,20.97,15.88,0.0,72.1,5.82,2022,5,0,2,5.089999999999998,0,19.287333333333333
2022-05-10,18.6,23.11,14.09,0.0,76.9,2.04,2022,5,1,2,9.02,0,19.130666666666666
2022-05-11,16.95,20.84,13.06,0.0,74.4,2.39,2022,5,2,2,7.779999999999999,0,19.113
2022-05-12,20.59,25.24,15.95,0.0,81.2,9.3,2022,5,3,2,9.29,0,19.10333333333333
2022-05-13,21.65,24.37,18.93,0.0,77.9,4.43,2022,5,4,2,5.440000000000001,0,18.976
2022-05-14,17.21,20.72,13.7,0.0,73.7,3.54,2022,5,5,2,7.02,0,18.887
2022-05-15,17.09,20.79,13.39,0.0,81.4,5.62,2022,5,6,2,7.399999999999999,0,18.85533333333333
2022-05-16,19.37,23.78,14.95,6.09,76.7,2.76,2022,5,0,2,8.830000000000002,1,18.700333333333333
2022-05-17,20.24,24.51,15.96,0.0,82.0,1.35,2022,5,1,2,8.55,0,18.765666666666664
2022-05-18,17.84,21.96,13.71,0.0,80.8,1.6,2022,5,2,2,8.25,0,18.523000000000003
2022-05-19,17.3,20.82,13.77,0.0,80.8,3.53,2022,5,3,2,7.050000000000001,0,18.294333333333334
2022-05-20,23.3,28.1,18.5,8.02,76.3,4.82,2022,5,4,2,9.600000000000001,1,18.267333333333333
2022-05-21,18.85,22.45,15.25,10.99,76.1,3.44,2022,5,5,2,7.199999999999999,1,18.210666666666665
2022-05-22,16.58,19.62,13.55,7.15,78.4,11.48,2022,5,6,2,6.07,1,18.240000000000002
2022-05-23,19.08,21.61,16.55,0.0,82.0,7.9,2022,5,0,2,5.059999999999999,0,18.235333333333337
2022-05-24,14.99,18.36,11.61,0.0,79.6,2.21,2022,5,1,2,6.75,0,18.189
2022-05-25,18.0,21.44,14.57,0.0,75.3,1.65,2022,5,2,2,6.870000000000001,0,18.265333333333334
2022-05-26,22.26,25.56,18.96,0.0,82.5,5.8,2022,5,3,2,6.599999999999998,0,18.225666666666665
2022-05-27,17.36,20.55,14.18,0.0,76.8,3.49,2022,5,4,2,6.370000000000001,0,18.30633333333333
2022-05-28,19.22,22.07,16.37,0.0,75.0,3.78,2022,5,5,2,5.699999999999999,0,18.268666666666668
2022-05-29,19.79,24.24,15.34,0.0,77.1,8.09,2022,5,6,2,8.899999999999999,0,18.195
2022-05-30,20.94,25.01,16.86,0.0,79.8,4.18,2022,5,0,2,8.150000000000002,0,18.198
2022-05-31,18.44,22.22,14.65,0.0,74.6,9.94,2022,5,1,2,7.5699999999999985,0,18.273
